timestamp_et,user,club,query,table_used,completeness,first_table_used,second_table_used,third_table_used,fourth_table_used,fifth_table_used,sixth_table_used,table_used_num,data_environment
"Jun 30, 2025, 5:15 AM",f8921bacfcf81903c4195cac67cdf3ff56d6a39b929f833baf3c74fe023f6764,Starlord,SELECT DISTINCT LIVE_EVENT_NM FROM AwsDataCatalog.nfl_mart_xx.pmart_live_events_xx_vw  WHERE LIVE_EVENT_TYPE = 'UK ISG',pmart_live_events,1,pmart_live_events,,,,,,1,legacy
"Jun 30, 2025, 5:14 AM",f8921bacfcf81903c4195cac67cdf3ff56d6a39b929f833baf3c74fe023f6764,Starlord,SELECT * FROM AwsDataCatalog.nfl_mart_xx.pmart_live_events_xx_vw  WHERE LIVE_EVENT_TYPE = 'UK ISG',pmart_live_events,1,pmart_live_events,,,,,,1,legacy
"Jun 30, 2025, 5:13 AM",f8921bacfcf81903c4195cac67cdf3ff56d6a39b929f833baf3c74fe023f6764,Starlord,SELECT DISTINCT LIVE_EVENT_TYPE FROM AwsDataCatalog.nfl_mart_xx.pmart_live_events_xx_vw  ORDER BY LIVE_EVENT_TYPE;,pmart_live_events,1,pmart_live_events,,,,,,1,legacy
"Jun 30, 2025, 5:12 AM",f8921bacfcf81903c4195cac67cdf3ff56d6a39b929f833baf3c74fe023f6764,Starlord,SELECT DISTINCT LIVE_EVENT_TYPE FROM AwsDataCatalog.nfl_mart_xx.pmart_live_events_xx_vw  LIMIT 25;,pmart_live_events,1,pmart_live_events,,,,,,1,legacy
"Jun 30, 2025, 5:11 AM",f8921bacfcf81903c4195cac67cdf3ff56d6a39b929f833baf3c74fe023f6764,Starlord,SELECT * FROM AwsDataCatalog.nfl_mart_xx.pmart_live_events_xx_vw  LIMIT 25;,pmart_live_events,1,pmart_live_events,,,,,,1,legacy
"Jun 30, 2025, 5:11 AM",f8921bacfcf81903c4195cac67cdf3ff56d6a39b929f833baf3c74fe023f6764,Starlord,SELECT cust_email_addr FROM AwsDataCatalog.nfl_mart_xx.pmart_live_events_xx_vw  LIMIT 25;,pmart_live_events,1,pmart_live_events,,,,,,1,legacy
"Jun 27, 2025, 3:46 AM",116aa197762ac29b36a9d38cd26ed2e4c88820512827b10f38aee44dc5519151,Ego,select  * from AwsDataCatalog.nfl_mart_xx.scores_sgl_engagement_xx_vw se where 1=1     and se.sgt_propensity_score > 0.9 limit 10,scores_sgl_engagement,1,scores_sgl_engagement,,,,,,1,legacy
"Jun 27, 2025, 3:45 AM",116aa197762ac29b36a9d38cd26ed2e4c88820512827b10f38aee44dc5519151,Ego,select  distinct population_seg_ind from AwsDataCatalog.nfl_mart_xx.scores_sgl_engagement_xx_vw where 1=1,scores_sgl_engagement,1,scores_sgl_engagement,,,,,,1,legacy
"Jun 27, 2025, 3:44 AM",116aa197762ac29b36a9d38cd26ed2e4c88820512827b10f38aee44dc5519151,Ego,select  * from AwsDataCatalog.nfl_mart_xx.scores_sgl_engagement_xx_vw where 1=1 limit 10,scores_sgl_engagement,1,scores_sgl_engagement,,,,,,1,legacy
"Jun 26, 2025, 4:22 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,"with id_mappings as (select communication_channel_hash_value, communication_channel_value, individual_id from fulfillment_ptc.ptc_fan_communication_channel_profile where communication_channel_type_code='email'     )select im.*, ll.email_addr from fulfillment_ptc.ptc_ticketing_single_game_propensity_score_legacy ll left join id_mappings im on ll.email_addr=im.communication_channel_hash_value     limit 10;","fan_communication_channel_profile,ticketing_single_game_propensity_score_legacy",1,fan_communication_channel_profile,ticketing_single_game_propensity_score_legacy,,,,,2,gridiron
"Jun 26, 2025, 4:22 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_ticketing_single_game_propensity_score_legacy limit 10;,ticketing_single_game_propensity_score_legacy,1,ticketing_single_game_propensity_score_legacy,,,,,,1,gridiron
"Jun 26, 2025, 4:20 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,"select communication_channel_hash_value, communication_channel_value, individual_id from fulfillment_ptc.ptc_fan_communication_channel_profile where communication_channel_type_code='email' limit 10;",fan_communication_channel_profile,1,fan_communication_channel_profile,,,,,,1,gridiron
"Jun 26, 2025, 4:18 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_fan_communication_channel_profile limit 10;,fan_communication_channel_profile,1,fan_communication_channel_profile,,,,,,1,gridiron
"Jun 26, 2025, 4:17 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_ticketing_single_game_propensity_score_legacy limit 10;,ticketing_single_game_propensity_score_legacy,1,ticketing_single_game_propensity_score_legacy,,,,,,1,gridiron
"Jun 26, 2025, 4:15 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_fan_source_profile limit 10;,fan_source_profile,1,fan_source_profile,,,,,,1,gridiron
"Jun 26, 2025, 4:15 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_ticketing_single_game_propensity_score_legacy limit 10;,ticketing_single_game_propensity_score_legacy,1,ticketing_single_game_propensity_score_legacy,,,,,,1,gridiron
"Jun 26, 2025, 4:15 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_fan_source_profile limit 10;,fan_source_profile,1,fan_source_profile,,,,,,1,gridiron
"Jun 26, 2025, 4:10 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_uvof limit 10;,uvof,1,uvof,,,,,,1,gridiron
"Jun 26, 2025, 4:10 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_ticketing_single_game_propensity_score_legacy limit 10;,ticketing_single_game_propensity_score_legacy,1,ticketing_single_game_propensity_score_legacy,,,,,,1,gridiron
"Jun 26, 2025, 3:53 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_ticketing_single_game_propensity_score_legacy limit 10;,ticketing_single_game_propensity_score_legacy,1,ticketing_single_game_propensity_score_legacy,,,,,,1,gridiron
"Jun 26, 2025, 3:51 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_fan_individual_profile limit 100,fan_individual_profile,1,fan_individual_profile,,,,,,1,gridiron
"Jun 26, 2025, 3:41 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_ticketing_single_game_propensity_score_legacy limit 10;,ticketing_single_game_propensity_score_legacy,1,ticketing_single_game_propensity_score_legacy,,,,,,1,gridiron
"Jun 26, 2025, 2:18 AM",84850adc1704af711a282ad2ced083bccf2b345d9f890e01fb3410e18823d63e,Mainframe,select * from  fulfillment_ptc.ptc_fan_league_email_detail  limit 5,fan_league_email_detail,1,fan_league_email_detail,,,,,,1,gridiron
"Jun 26, 2025, 11:39 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202, c.nfl_fan_id,  c.cust_email_addr,ci.club_contactability_status_code,cil.league_marketing_status  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c     left join  fulfillment_ptc.ptc_mapping p on c.nfl_fan_id= p.nfl_fan_id     left join fulfillment_ptc.ptc_fan_uvof_plus ci on ci.individual_id=p.individual_id          left join fulfillment_ptc.ptc_uvof cil on ci.individual_id=cil.individual_id  where c.propn_score_minor_202 >650","tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,uvof",1,tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,uvof,,,4,gridiron
"Jun 26, 2025, 11:15 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202, c.nfl_fan_id,  c.cust_email_addr,ci.club_contactability_status_code,cil.league_marketing_status  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c     left join  fulfillment_ptc.ptc_mapping p on c.nfl_fan_id= p.nfl_fan_id     left join fulfillment_ptc.ptc_fan_uvof_plus ci on ci.individual_id=p.individual_id          left join fulfillment_ptc.ptc_uvof cil on ci.individual_id=cil.individual_id  where c.propn_score_minor_202 >650","tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,uvof",1,tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,uvof,,,4,gridiron
"Jun 26, 2025, 11:15 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202,distinct c.nfl_fan_id, distinct c.cust_email_addr,ci.club_contactability_status_code,cil.league_marketing_status  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c     left join  fulfillment_ptc.ptc_mapping p on c.nfl_fan_id= p.nfl_fan_id     left join fulfillment_ptc.ptc_fan_uvof_plus ci on ci.individual_id=p.individual_id          left join fulfillment_ptc.ptc_uvof cil on ci.individual_id=cil.individual_id  where c.propn_score_minor_202 >650","tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,uvof",1,tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,uvof,,,4,gridiron
"Jun 26, 2025, 11:03 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202,c.nfl_fan_id, c.cust_email_addr,ci.club_contactability_status_code  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c     left join  fulfillment_ptc.ptc_mapping p on c.nfl_fan_id= p.nfl_fan_id     left join fulfillment_ptc.ptc_fan_uvof_plus ci on ci.individual_id=p.individual_id  where c.propn_score_minor_202 >650","tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus",1,tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,,,,3,gridiron
"Jun 26, 2025, 11:03 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202,c.nfl_fan_id, c.cust_email_addr,ci.club_contactability_status_code  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c     left join  fulfillment_ptc.ptc_mapping p on c.nfl_fan_id= p.nfl_fan_id     left join fulfillment_ptc.ptc_fan_uvof_plus ci on ci.individual_id=p.individual_id  where int(c.propn_score_minor_202)>650","tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus",1,tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,,,,3,gridiron
"Jun 26, 2025, 10:56 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202,c.nfl_fan_id, c.cust_email_addr,ci.club_contactability_status_code  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c     left join  fulfillment_ptc.ptc_mapping p on c.nfl_fan_id= p.nfl_fan_id     left join fulfillment_ptc.ptc_fan_uvof_plus ci on ci.individual_id=p.individual_id","tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus",1,tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,,,,3,gridiron
"Jun 26, 2025, 10:53 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202,c.nfl_fan_id, c.cust_email_addr,ci.club_contactability_status_code  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c     left join  fulfillment_ptc.ptc_mapping p on c.nfl_fan_id= p.nfl_fan_id     left join fulfillment_ptc.ptc_fan_uvof_plus ci on ci.individual_id=p.individual_id","tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus",1,tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,,,,3,gridiron
"Jun 26, 2025, 10:44 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202,c.nfl_fan_id, c.cust_email_addr  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c     left join  fulfillment_ptc.ptc_mapping p on c.nfl_fan_id= p.nfl_fan_id     left join fulfillment_ptc.ptc_fan_uvof_plus ci on ci.individual_id=p.individual_id  limit 100","tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus",1,tlv_livea_fan_behavioral_profile,mapping,fan_uvof_plus,,,,3,gridiron
"Jun 26, 2025, 10:41 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.propn_score_minor_202,c.nfl_fan_id  from fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile c limit 100",tlv_livea_fan_behavioral_profile,1,tlv_livea_fan_behavioral_profile,,,,,,1,gridiron
"Jun 26, 2025, 10:36 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.nfl_fan_id,c.propn_score_minor_202   from AwsDataCatalog.nfl_mart_xx.livea_demographic_cust_xx_vw  c limit 100",livea_demographic_cust,1,livea_demographic_cust,,,,,,1,legacy
"Jun 26, 2025, 10:36 AM",0a2f18438ca71b481d65d08d4dad8dae7877af3f1dd1b7df4fc2b050573cb9c3,Rocket,"select c.cust_email_addr,c.propn_score_minor_202   from AwsDataCatalog.nfl_mart_xx.livea_demographic_cust_xx_vw  c limit 100",livea_demographic_cust,1,livea_demographic_cust,,,,,,1,legacy
"Jun 26, 2025, 9:39 AM",b25ce5faaec9dcc322aca21aa01931cff3b9050cbee91d4a70935db25dd3bd4b,Kraglin,select * from fulfillment_ptc.ptc_ticketing_single_game_propensity_score_legacy limit 10;,ticketing_single_game_propensity_score_legacy,1,ticketing_single_game_propensity_score_legacy,,,,,,1,gridiron
"Jun 25, 2025, 3:11 AM",84850adc1704af711a282ad2ced083bccf2b345d9f890e01fb3410e18823d63e,Mainframe,"select count(1), club_code from  fulfillment_ptc.ptc_fan_league_email_detail      group by club_code limit 5",fan_league_email_detail,1,fan_league_email_detail,,,,,,1,gridiron
"Jun 25, 2025, 3:11 AM",b627adb6011a2b65009f76e5fad4e1fee70c147a7698dfb8bceb8b88e6c91de4,Moondragon,"select case when spm = 'Y' then 'SPM' when sg_count > 3 then 'SPM Prospect' when sg_count > 1 then 'Multi SG Attendees' when sg_count > 0 then 'SG Attendee' else 'No Gamer' end  + ' & ' + f.funnel as bucket, count(distinct tf.email) from custom.ticket_funnel tf join custom.funnels f on f.email = tf.email group by 1",,0,,,,,,,0,N/A
"Jun 25, 2025, 3:10 AM",84850adc1704af711a282ad2ced083bccf2b345d9f890e01fb3410e18823d63e,Mainframe,select * from  fulfillment_ptc.ptc_fan_league_email_detail  limit 5,fan_league_email_detail,1,fan_league_email_detail,,,,,,1,gridiron
"Jun 25, 2025, 12:55 PM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from AwsDataCatalog.nfl_mart_xx.pmart_fantasy_xx_vw f     where f.league_manager_flg = 'Y' OR f.league_owner_flg = 'Y';,pmart_fantasy,1,pmart_fantasy,,,,,,1,legacy
"Jun 25, 2025, 12:54 PM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from AwsDataCatalog.nfl_mart_xx.pmart_fantasy_xx_vw ;,pmart_fantasy,1,pmart_fantasy,,,,,,1,legacy
"Jun 25, 2025, 12:54 PM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'          and (f.league_manager_flag = 'y' or f.league_owner_flag = 'y') ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 12:53 PM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     and (f.league_manager_flag = 'y' or f.league_owner_flag = 'y') ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 12:52 PM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from AwsDataCatalog.nfl_mart_xx.pmart_fantasy_xx_vw ;,pmart_fantasy,1,pmart_fantasy,,,,,,1,legacy
"Jun 25, 2025, 10:36 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10 ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:35 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10 and f.league_id = 11665048 ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:35 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10 and f.league_id = '11665048' ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:34 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     order by f.league_manager_flag asc ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:33 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     order by f.league_manager_flag desc ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:33 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     group by f.league_manager_flag desc ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:33 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     sort by f.league_manager_flag desc ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:32 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10 ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:32 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     and (f.league_owner_flag like 'y' );,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:31 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     and (f.league_owner_flag like 'y' OR f.league_manager_flag like 'y');,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:31 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     and (f.league_owner_flag = 'y' OR f.league_manager_flag = 'y');,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:29 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     and (f.league_owner_flag = 'Y' OR f.league_manager_flag = 'Y');,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:29 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:28 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy'     and f.league_size_number >= 10     and (f.league_owner_flag = 1 OR f.league_manager_flag = 1);,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:27 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy';,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:27 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details f     where f.gaming_source_system_name = 'NFL Fantasy;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:25 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from fulfillment_ptc.ptc_fan_gaming_details ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:25 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * fromfulfillment_ptc.ptc_fan_gaming_details ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 10:25 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * fromfulfillment_ptc.ptc_fan_gaming_details ;,fan_gaming_details,1,fan_gaming_details,,,,,,1,gridiron
"Jun 25, 2025, 9:56 AM",72cb1fb5ab84634a77cb457581f58a2b5330b49d95b2721db2b4f487b4aaa1d2,Adam,select * from AwsDataCatalog.nfl_mart_xx.pmart_fantasy_xx_vw ;,pmart_fantasy,1,pmart_fantasy,,,,,,1,legacy
"Jun 25, 2025, 8:46 AM",90f4fca1c3b7f9a8be9c8ac7745fd863594baf7b4b404c4b368f0e39777aad93,Korath,select *     FROM fulfillment_ptc.ptc_tlv_livea_fan_behavioral_profile  LIMIT 10,tlv_livea_fan_behavioral_profile,1,tlv_livea_fan_behavioral_profile,,,,,,1,gridiron
"Jun 24, 2025, 4:06 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,select distinct signal_type_code  from fulfillment_ptc.ptc_fan_club_share_status,fan_club_share_status,1,fan_club_share_status,,,,,,1,gridiron
"Jun 24, 2025, 4:06 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,"select distinct signal_type_code,  from fulfillment_ptc.ptc_fan_club_share_status",fan_club_share_status,1,fan_club_share_status,,,,,,1,gridiron
"Jun 24, 2025, 3:49 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,select * from fulfillment_ptc.ptc_fan_club_share_status,fan_club_share_status,1,fan_club_share_status,,,,,,1,gridiron
"Jun 24, 2025, 3:45 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,"select cnt, count(distinct individual_id) from ( select individual_id, count(*) as cnt from fulfillment_ptc.ptc_fan_club_share_status group by individual_id) group by cnt order by cnt",fan_club_share_status,1,fan_club_share_status,,,,,,1,gridiron
"Jun 24, 2025, 3:18 AM",84850adc1704af711a282ad2ced083bccf2b345d9f890e01fb3410e18823d63e,Mainframe,select count(1) from  fulfillment_ptc.ptc_fan_communication_channel_profile,fan_communication_channel_profile,1,fan_communication_channel_profile,,,,,,1,gridiron
"Jun 24, 2025, 2:36 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,select count(*) from fulfillment_ptc.ptc_fan_club_share_status,fan_club_share_status,1,fan_club_share_status,,,,,,1,gridiron
"Jun 24, 2025, 2:35 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,select * from fulfillment_ptc.ptc_fan_interactions   where individual_id = '5ba8cefdfe5cf7d08e621e313da5ab6d' order by latest_activity_timestamp,fan_interactions,1,fan_interactions,,,,,,1,gridiron
"Jun 24, 2025, 2:33 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,select * from fulfillment_ptc.ptc_fan_club_share_status   where individual_id = '5ba8cefdfe5cf7d08e621e313da5ab6d',fan_club_share_status,1,fan_club_share_status,,,,,,1,gridiron
"Jun 24, 2025, 2:33 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,select *from fulfillment_ptc.ptc_fan_merchandise_transaction_detail   where individual_id = '5ba8cefdfe5cf7d08e621e313da5ab6d',fan_merchandise_transaction_detail,1,fan_merchandise_transaction_detail,,,,,,1,gridiron
"Jun 24, 2025, 2:33 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,select * from fulfillment_ptc.ptc_fan_club_share_status   where individual_id = '5ba8cefdfe5cf7d08e621e313da5ab6d',fan_club_share_status,1,fan_club_share_status,,,,,,1,gridiron
"Jun 24, 2025, 2:32 AM",d82de73bc19bacfa83d019ce4b006b9192fa1ad82dfc397b140a6a5c459c8a9e,Nebula,select * from fulfillment_ptc.ptc_fan_club_share_status   where individual_id = '1656e109d81fbc406938bed7f99b604f',fan_club_share_status,1,fan_club_share_status,,,,,,1,gridiron
